x,y,z,value1,value2,value3    
0,16,0,-0.196122E+00,0.963405E-01,0.263239E-01
1,16,0,-0.242440E+00,0.741697E-01,0.717511E-01
2,16,0,-0.355810E+00,0.000000E+00,0.100937E+00
3,16,0,-0.542591E+00,0.000000E+00,0.528981E-01
4,16,0,-0.764850E+00,0.000000E+00,0.341757E-01
5,16,0,-0.924525E+00,0.000000E+00,0.326848E-01
6,16,0,-0.968000E+00,0.000000E+00,0.325816E-01
7,16,0,-0.879602E+00,0.000000E+00,0.336950E-01
8,16,0,-0.687699E+00,0.000000E+00,0.400772E-01
9,16,0,-0.470637E+00,0.000000E+00,0.655612E-01
10,16,0,-0.310806E+00,0.137196E+00,0.441793E-02
11,16,0,-0.215094E+00,0.272605E-01,0.181770E-01
12,16,0,-0.211036E+00,0.566980E-01,0.260885E-01
13,16,0,-0.221168E+00,0.537865E-01,0.396728E-01
14,16,0,-0.250564E+00,0.635617E-02,0.800648E-01
15,16,0,-0.267022E+00,0.838908E-01,0.173971E-02
16,16,0,-0.268855E+00,0.588067E-01,0.285819E-02
17,16,0,-0.258700E+00,0.754109E-02,0.309448E-02
18,16,0,-0.234900E+00,0.894900E-01,0.863160E-01
19,16,0,-0.197646E+00,0.370880E-01,0.503954E-01
20,16,0,-0.205299E+00,0.000000E+00,0.000000E+00
21,16,0,-0.143779E+00,0.131494E-01,0.911406E-02
22,16,0,-0.162863E+00,0.000000E+00,0.000000E+00
23,16,0,-0.152696E+00,0.110893E+00,0.950310E-02
24,16,0,-0.146668E+00,0.150286E-01,0.577934E-01
25,16,0,-0.155885E+00,0.358574E-01,0.408880E-01
26,16,0,-0.180495E+00,0.130689E+00,0.625790E-01
27,16,0,-0.180200E+00,0.735913E-01,0.527114E-01
0,17,0,-0.166729E+00,0.183636E-01,0.481433E-01
1,17,0,-0.192401E+00,0.782427E-01,0.271557E-01
2,17,0,-0.236039E+00,0.288442E-01,0.523767E-01
3,17,0,-0.327006E+00,0.000000E+00,0.101135E+00
4,17,0,-0.439585E+00,0.000000E+00,0.831538E-01
5,17,0,-0.589006E+00,0.000000E+00,0.510505E-01
6,17,0,-0.673968E+00,0.000000E+00,0.408679E-01
7,17,0,-0.662390E+00,0.000000E+00,0.425754E-01
8,17,0,-0.560755E+00,0.000000E+00,0.551949E-01
9,17,0,-0.424272E+00,0.000000E+00,0.832960E-01
10,17,0,-0.297997E+00,0.174672E+00,0.618994E-01
11,17,0,-0.217912E+00,0.290238E-01,0.263077E-01
12,17,0,-0.190069E+00,0.171066E-01,0.163927E-01
13,17,0,-0.190772E+00,0.310727E-01,0.151158E-01
14,17,0,-0.203895E+00,0.380779E-01,0.432446E-01
15,17,0,-0.218077E+00,0.768473E-01,0.498922E-01
16,17,0,-0.225876E+00,0.676300E-01,0.795699E-01
17,17,0,-0.225441E+00,0.862238E-01,0.738727E-01
18,17,0,-0.212023E+00,0.746194E-01,0.586636E-01
19,17,0,-0.196380E+00,0.666585E-01,0.613871E-01
20,17,0,-0.180885E+00,0.332504E-02,0.392360E-01
21,17,0,-0.182355E+00,0.000000E+00,0.000000E+00
22,17,0,-0.133854E+00,0.202787E-01,0.781685E-02
23,17,0,-0.153920E+00,0.000000E+00,0.125365E+00
24,17,0,-0.131973E+00,0.178981E-01,0.895025E-02
25,17,0,-0.145524E+00,0.120747E+00,0.433093E-01
26,17,0,-0.143287E+00,0.132929E-01,0.140906E-01
27,17,0,-0.151067E+00,0.488329E-01,0.120847E-01
0,18,0,-0.200095E+00,0.190391E-02,0.287878E-01
1,18,0,-0.214702E+00,0.488078E-01,0.252374E-01
2,18,0,-0.305620E+00,0.000000E+00,0.662849E-01
3,18,0,-0.420652E+00,0.000000E+00,0.880342E-01
4,18,0,-0.589813E+00,0.000000E+00,0.487893E-01
5,18,0,-0.719871E+00,0.000000E+00,0.365920E-01
6,18,0,-0.755221E+00,0.000000E+00,0.361781E-01
7,18,0,-0.681528E+00,0.000000E+00,0.410319E-01
8,18,0,-0.535070E+00,0.000000E+00,0.533279E-01
9,18,0,-0.375804E+00,0.000000E+00,0.947950E-01
10,18,0,-0.258744E+00,0.101488E+00,0.469861E-01
11,18,0,-0.198833E+00,0.204009E-01,0.223041E-01
12,18,0,-0.179230E+00,0.164095E-01,0.123813E-01
13,18,0,-0.183185E+00,0.179623E-01,0.158902E-01
14,18,0,-0.193626E+00,0.364316E-01,0.278622E-01
15,18,0,-0.197817E+00,0.328621E-01,0.384354E-01
16,18,0,-0.203444E+00,0.583942E-01,0.584311E-01
17,18,0,-0.202824E+00,0.971232E-01,0.661417E-01
18,18,0,-0.196595E+00,0.984966E-01,0.259108E-01
19,18,0,-0.169583E+00,0.567314E-01,0.286333E-01
20,18,0,-0.149859E+00,0.117460E-01,0.129366E-01
21,18,0,-0.172293E+00,0.000000E+00,0.000000E+00
22,18,0,-0.144814E+00,0.504457E-01,0.222363E-01
23,18,0,-0.133139E+00,0.720426E-02,0.770650E-02
24,18,0,-0.161679E+00,0.259305E-01,0.905765E-01
25,18,0,-0.168346E+00,0.513041E-01,0.197465E-01
26,18,0,-0.191747E+00,0.506266E-02,0.102176E+00
27,18,0,-0.212142E+00,0.000000E+00,0.158237E-02
0,19,0,-0.220706E+00,0.715875E-01,0.345137E-01
1,19,0,-0.266838E+00,0.561164E-01,0.614783E-01
2,19,0,-0.364011E+00,0.000000E+00,0.798344E-01
3,19,0,-0.519881E+00,0.000000E+00,0.593912E-01
4,19,0,-0.673786E+00,0.000000E+00,0.397081E-01
5,19,0,-0.755171E+00,0.000000E+00,0.360692E-01
6,19,0,-0.729087E+00,0.000000E+00,0.375522E-01
7,19,0,-0.606393E+00,0.000000E+00,0.459826E-01
8,19,0,-0.446750E+00,0.000000E+00,0.700630E-01
9,19,0,-0.311708E+00,0.000000E+00,0.476710E-01
10,19,0,-0.220108E+00,0.342710E-01,0.295601E-01
11,19,0,-0.186797E+00,0.171746E-01,0.178914E-01
12,19,0,-0.170908E+00,0.138194E-01,0.118313E-01
13,19,0,-0.176217E+00,0.141527E-01,0.129380E-01
14,19,0,-0.180079E+00,0.274825E-01,0.134452E-01
15,19,0,-0.181515E+00,0.205840E-01,0.247584E-01
16,19,0,-0.179654E+00,0.298034E-01,0.273035E-01
17,19,0,-0.172213E+00,0.148347E-01,0.595666E-01
18,19,0,-0.155844E+00,0.104728E-01,0.151590E-01
19,19,0,-0.139851E+00,0.789405E-02,0.105161E-01
20,19,0,-0.147140E+00,0.128775E-01,0.185361E-01
21,19,0,-0.172464E+00,0.830353E-01,0.000000E+00
22,19,0,-0.164711E+00,0.283998E-01,0.258044E-01
23,19,0,-0.217646E+00,0.000000E+00,0.000000E+00
24,19,0,-0.208655E+00,0.612202E-01,0.763820E-01
25,19,0,-0.228669E+00,0.112732E-01,0.143154E+00
26,19,0,-0.248423E+00,0.126379E+00,0.154926E+00
27,19,0,-0.228506E+00,0.222468E-02,0.549765E-01
0,20,0,-0.277980E+00,0.165515E+00,0.505386E-01
1,20,0,-0.380022E+00,0.000000E+00,0.112561E-02
2,20,0,-0.590806E+00,0.000000E+00,0.464136E-01
3,20,0,-0.816327E+00,0.000000E+00,0.343242E-01
4,20,0,-0.965339E+00,0.000000E+00,0.330685E-01
5,20,0,-0.991545E+00,0.000000E+00,0.328668E-01
6,20,0,-0.889462E+00,0.000000E+00,0.333039E-01
7,20,0,-0.683460E+00,0.000000E+00,0.392380E-01
8,20,0,-0.458336E+00,0.000000E+00,0.695552E-01
9,20,0,-0.297878E+00,0.177195E+00,0.634559E-01
10,20,0,-0.210349E+00,0.287596E-01,0.188205E-01
11,20,0,-0.190036E+00,0.171631E-01,0.173178E-01
12,20,0,-0.187505E+00,0.159302E-01,0.141271E-01
13,20,0,-0.192419E+00,0.182386E-01,0.189960E-01
14,20,0,-0.196083E+00,0.227427E-01,0.275861E-01
15,20,0,-0.195717E+00,0.319697E-01,0.288538E-01
16,20,0,-0.191879E+00,0.399250E-01,0.359884E-01
17,20,0,-0.178391E+00,0.215680E-01,0.307772E-01
18,20,0,-0.163321E+00,0.140890E-01,0.156402E-01
19,20,0,-0.150438E+00,0.101877E-01,0.110939E-01
20,20,0,-0.191068E+00,0.000000E+00,0.000000E+00
21,20,0,-0.168337E+00,0.170948E-01,0.202407E-01
22,20,0,-0.219374E+00,0.000000E+00,0.000000E+00
23,20,0,-0.225372E+00,0.719989E-01,0.842162E-01
24,20,0,-0.245522E+00,0.433351E-01,0.112215E+00
25,20,0,-0.257869E+00,0.136282E+00,0.320878E-01
26,20,0,-0.254535E+00,0.710234E-02,0.797730E-01
27,20,0,-0.267611E+00,0.137767E+00,0.829847E-01
0,21,0,-0.232619E+00,0.625455E-01,0.344572E-01
1,21,0,-0.318338E+00,0.000000E+00,0.347853E-01
2,21,0,-0.476512E+00,0.000000E+00,0.721866E-01
3,21,0,-0.716805E+00,0.000000E+00,0.361409E-01
4,21,0,-0.922499E+00,0.000000E+00,0.330181E-01
5,21,0,-0.102339E+01,0.000000E+00,0.329218E-01
6,21,0,-0.990812E+00,0.000000E+00,0.329544E-01
7,21,0,-0.833965E+00,0.000000E+00,0.344313E-01
8,21,0,-0.599695E+00,0.000000E+00,0.453526E-01
9,21,0,-0.390864E+00,0.000000E+00,0.899659E-01
10,21,0,-0.248697E+00,0.637375E-01,0.378341E-01
11,21,0,-0.204250E+00,0.310553E-01,0.199597E-01
12,21,0,-0.194478E+00,0.229183E-01,0.183288E-01
13,21,0,-0.208123E+00,0.425090E-01,0.284837E-01
14,21,0,-0.215049E+00,0.324308E-01,0.435733E-01
15,21,0,-0.230228E+00,0.825183E-01,0.673962E-01
16,21,0,-0.222721E+00,0.599027E-01,0.672300E-01
17,21,0,-0.216438E+00,0.930256E-01,0.684431E-01
18,21,0,-0.192090E+00,0.560950E-01,0.418127E-01
19,21,0,-0.178251E+00,0.512247E-01,0.927346E-01
20,21,0,-0.187135E+00,0.000000E+00,0.000000E+00
21,21,0,-0.147926E+00,0.207488E-01,0.112884E-01
22,21,0,-0.183400E+00,0.000000E+00,0.000000E+00
23,21,0,-0.184372E+00,0.977206E-01,0.143407E+00
24,21,0,-0.183137E+00,0.974188E-01,0.289942E-01
25,21,0,-0.206359E+00,0.367065E-01,0.905371E-01
26,21,0,-0.206999E+00,0.965274E-01,0.594499E-01
27,21,0,-0.209418E+00,0.790353E-01,0.406127E-01
0,22,0,-0.309455E+00,0.850968E-01,0.619535E-01
1,22,0,-0.474346E+00,0.000000E+00,0.765547E-01
2,22,0,-0.763637E+00,0.000000E+00,0.348089E-01
3,22,0,-0.103588E+01,0.000000E+00,0.331291E-01
4,22,0,-0.118465E+01,0.000000E+00,0.349330E-01
5,22,0,-0.120557E+01,0.000000E+00,0.353744E-01
6,22,0,-0.111011E+01,0.000000E+00,0.338250E-01
7,22,0,-0.878567E+00,0.000000E+00,0.335587E-01
8,22,0,-0.581745E+00,0.000000E+00,0.478063E-01
9,22,0,-0.353825E+00,0.000000E+00,0.852636E-01
10,22,0,-0.237437E+00,0.971120E-01,0.208148E-01
11,22,0,-0.214576E+00,0.356560E-01,0.315156E-01
12,22,0,-0.227244E+00,0.883062E-01,0.305912E-01
13,22,0,-0.240031E+00,0.633916E-01,0.573862E-01
14,22,0,-0.261577E+00,0.167945E-02,0.806364E-01
15,22,0,-0.264535E+00,0.502380E-02,0.700979E-01
16,22,0,-0.250106E+00,0.831680E-01,0.889810E-01
17,22,0,-0.231898E+00,0.175046E-02,0.914899E-01
18,22,0,-0.194583E+00,0.247111E-01,0.662054E-01
19,22,0,-0.171184E+00,0.518839E-01,0.135277E-01
20,22,0,-0.157861E+00,0.301917E-01,0.117646E-01
21,22,0,-0.187587E+00,0.000000E+00,0.000000E+00
22,22,0,-0.202972E+00,0.000000E+00,0.129793E+00
23,22,0,-0.223834E+00,0.000000E+00,0.000000E+00
24,22,0,-0.216486E+00,0.705467E-01,0.712483E-02
25,22,0,-0.223606E+00,0.568207E-01,0.818833E-01
26,22,0,-0.234021E+00,0.166832E+00,0.674727E-01
27,22,0,-0.250375E+00,0.827077E-01,0.457446E-01
0,23,0,-0.369939E+00,0.000000E+00,0.355482E-01
1,23,0,-0.590643E+00,0.000000E+00,0.480052E-01
2,23,0,-0.870747E+00,0.000000E+00,0.333609E-01
3,23,0,-0.107814E+01,0.000000E+00,0.334013E-01
4,23,0,-0.115655E+01,0.000000E+00,0.344690E-01
5,23,0,-0.111333E+01,0.000000E+00,0.333495E-01
6,23,0,-0.936727E+00,0.000000E+00,0.327855E-01
7,23,0,-0.662782E+00,0.000000E+00,0.393702E-01
8,23,0,-0.406710E+00,0.000000E+00,0.880558E-01
9,23,0,-0.259940E+00,0.623492E-01,0.451756E-01
10,23,0,-0.206040E+00,0.251589E-01,0.192648E-01
11,23,0,-0.192629E+00,0.183612E-01,0.172960E-01
12,23,0,-0.204274E+00,0.310011E-01,0.191730E-01
13,23,0,-0.205052E+00,0.218869E-01,0.283211E-01
14,23,0,-0.215523E+00,0.530163E-01,0.347526E-01
15,23,0,-0.209115E+00,0.337066E-01,0.457097E-01
16,23,0,-0.208634E+00,0.932888E-01,0.483207E-01
17,23,0,-0.185911E+00,0.207609E-01,0.514641E-01
18,23,0,-0.167805E+00,0.212409E-01,0.139711E-01
19,23,0,-0.161258E+00,0.109221E-01,0.139832E-01
20,23,0,-0.176388E+00,0.494009E-01,0.236196E-01
21,23,0,-0.223876E+00,0.000000E+00,0.000000E+00
22,23,0,-0.227170E+00,0.792121E-01,0.776101E-01
23,23,0,-0.248302E+00,0.680073E-01,0.715612E-01
24,23,0,-0.279560E+00,0.130908E+00,0.301747E-01
25,23,0,-0.286142E+00,0.137881E+00,0.206868E-02
26,23,0,-0.289044E+00,0.128976E+00,0.120549E-01
27,23,0,-0.273550E+00,0.149315E+00,0.340020E-01
0,24,0,-0.514627E+00,0.000000E+00,0.713471E-01
1,24,0,-0.818808E+00,0.000000E+00,0.339982E-01
2,24,0,-0.108031E+01,0.000000E+00,0.330438E-01
3,24,0,-0.120459E+01,0.000000E+00,0.354542E-01
4,24,0,-0.121429E+01,0.000000E+00,0.350576E-01
5,24,0,-0.110534E+01,0.000000E+00,0.331575E-01
6,24,0,-0.853627E+00,0.000000E+00,0.334603E-01
7,24,0,-0.551144E+00,0.000000E+00,0.545718E-01
8,24,0,-0.338359E+00,0.000000E+00,0.119263E-02
9,24,0,-0.229647E+00,0.666037E-01,0.191657E-01
10,24,0,-0.208074E+00,0.255002E-01,0.226719E-01
11,24,0,-0.212106E+00,0.357593E-01,0.230134E-01
12,24,0,-0.217846E+00,0.313029E-01,0.298642E-01
13,24,0,-0.231109E+00,0.510330E-01,0.491665E-01
14,24,0,-0.233382E+00,0.536163E-01,0.719356E-01
15,24,0,-0.224095E+00,0.400362E-01,0.857561E-01
16,24,0,-0.216983E+00,0.901039E-01,0.739823E-01
17,24,0,-0.182015E+00,0.154924E-01,0.229544E-01
18,24,0,-0.173980E+00,0.389325E-01,0.144498E-01
19,24,0,-0.177631E+00,0.346179E-01,0.164167E-01
20,24,0,-0.223544E+00,0.153161E+00,0.000000E+00
21,24,0,-0.242527E+00,0.694101E-01,0.879867E-01
22,24,0,-0.240086E+00,0.424124E-01,0.702854E-01
23,24,0,-0.295123E+00,0.633684E-01,0.715984E-01
24,24,0,-0.291775E+00,0.243752E-02,0.679051E-01
25,24,0,-0.307857E+00,0.683813E-01,0.355822E-01
26,24,0,-0.278831E+00,0.100136E+00,0.484630E-01
27,24,0,-0.339444E+00,0.749758E-01,0.594735E-01
0,25,0,-0.416569E+00,0.000000E+00,0.655756E-01
1,25,0,-0.718039E+00,0.000000E+00,0.360546E-01
2,25,0,-0.103776E+01,0.000000E+00,0.328411E-01
3,25,0,-0.122773E+01,0.000000E+00,0.357055E-01
4,25,0,-0.127348E+01,0.000000E+00,0.327087E-01
5,25,0,-0.124888E+01,0.000000E+00,0.356807E-01
6,25,0,-0.110245E+01,0.000000E+00,0.335863E-01
7,25,0,-0.800996E+00,0.000000E+00,0.341639E-01
8,25,0,-0.482059E+00,0.000000E+00,0.753448E-01
9,25,0,-0.295772E+00,0.762518E-01,0.165531E-02
10,25,0,-0.229960E+00,0.170431E-01,0.243881E-01
11,25,0,-0.226624E+00,0.394232E-01,0.385228E-01
12,25,0,-0.259057E+00,0.877853E-02,0.578552E-01
13,25,0,-0.274978E+00,0.686473E-01,0.174910E-02
14,25,0,-0.296949E+00,0.112080E+00,0.188137E-02
15,25,0,-0.283118E+00,0.786039E-01,0.133556E+00
16,25,0,-0.266527E+00,0.145277E+00,0.338895E-01
17,25,0,-0.231789E+00,0.672848E-01,0.953115E-02
18,25,0,-0.194851E+00,0.474788E-01,0.327322E-01
19,25,0,-0.174319E+00,0.738433E-01,0.137528E-01
20,25,0,-0.175336E+00,0.378260E-01,0.196180E-01
21,25,0,-0.193963E+00,0.000000E+00,0.469903E-01
22,25,0,-0.225205E+00,0.000000E+00,0.000000E+00
23,25,0,-0.227008E+00,0.000000E+00,0.664879E-01
24,25,0,-0.247814E+00,0.000000E+00,0.300094E-01
25,25,0,-0.253725E+00,0.000000E+00,0.865905E-01
26,25,0,-0.255877E+00,0.000000E+00,0.543724E-01
27,25,0,-0.286509E+00,0.000000E+00,0.496815E-01
0,26,0,-0.325732E+00,0.000000E+00,0.151895E-01
1,26,0,-0.542112E+00,0.000000E+00,0.540888E-01
2,26,0,-0.864625E+00,0.000000E+00,0.334101E-01
3,26,0,-0.114636E+01,0.000000E+00,0.341522E-01
4,26,0,-0.125819E+01,0.000000E+00,0.352362E-01
5,26,0,-0.127359E+01,0.000000E+00,0.326693E-01
6,26,0,-0.121161E+01,0.000000E+00,0.355600E-01
7,26,0,-0.989070E+00,0.000000E+00,0.329991E-01
8,26,0,-0.662249E+00,0.000000E+00,0.401512E-01
9,26,0,-0.381698E+00,0.000000E+00,0.154975E-01
10,26,0,-0.268586E+00,0.000000E+00,0.272277E-01
11,26,0,-0.254421E+00,0.103128E+00,0.416783E-01
12,26,0,-0.304442E+00,0.000000E+00,0.732105E-01
13,26,0,-0.320069E+00,0.516028E-02,0.116935E+00
14,26,0,-0.343427E+00,0.116113E+00,0.662149E-01
15,26,0,-0.349145E+00,0.112782E+00,0.117756E+00
16,26,0,-0.321850E+00,0.687003E-01,0.100828E+00
17,26,0,-0.305813E+00,0.000000E+00,0.113037E+00
18,26,0,-0.243882E+00,0.609171E-01,0.132536E+00
19,26,0,-0.216779E+00,0.000000E+00,0.492802E-01
20,26,0,-0.185962E+00,0.000000E+00,0.164994E-01
21,26,0,-0.167969E+00,0.000000E+00,0.178407E-01
22,26,0,-0.164530E+00,0.000000E+00,0.883015E-02
23,26,0,-0.178794E+00,0.000000E+00,0.285273E-01
24,26,0,-0.191084E+00,0.000000E+00,0.348521E-01
25,26,0,-0.203739E+00,0.000000E+00,0.370637E-01
26,26,0,-0.217570E+00,0.000000E+00,0.501378E-01
27,26,0,-0.238396E+00,0.000000E+00,0.348006E-01
0,27,0,-0.241172E+00,0.366627E-01,0.503045E-01
1,27,0,-0.354339E+00,0.000000E+00,0.953206E-01
2,27,0,-0.577316E+00,0.000000E+00,0.471633E-01
3,27,0,-0.864199E+00,0.000000E+00,0.334853E-01
4,27,0,-0.109180E+01,0.000000E+00,0.335013E-01
5,27,0,-0.118683E+01,0.000000E+00,0.345236E-01
6,27,0,-0.115633E+01,0.000000E+00,0.344596E-01
7,27,0,-0.997886E+00,0.000000E+00,0.331534E-01
8,27,0,-0.727032E+00,0.000000E+00,0.369659E-01
9,27,0,-0.453565E+00,0.000000E+00,0.775654E-01
10,27,0,-0.281884E+00,0.641769E-01,0.647595E-01
11,27,0,-0.231425E+00,0.289211E-01,0.249119E-01
12,27,0,-0.237398E+00,0.593058E-01,0.484409E-01
13,27,0,-0.280086E+00,0.139322E+00,0.610347E-01
14,27,0,-0.295252E+00,0.180555E-02,0.710516E-02
15,27,0,-0.312413E+00,0.123650E+00,0.865621E-01
16,27,0,-0.302008E+00,0.349657E-02,0.128213E+00
17,27,0,-0.289875E+00,0.128800E+00,0.138831E+00
18,27,0,-0.247420E+00,0.786699E-01,0.183689E-02
19,27,0,-0.221871E+00,0.168848E+00,0.232801E-02
20,27,0,-0.195899E+00,0.101932E+00,0.114400E+00
21,27,0,-0.177050E+00,0.000000E+00,0.000000E+00
22,27,0,-0.164069E+00,0.000000E+00,0.569137E-01
23,27,0,-0.145781E+00,0.750641E-01,0.759464E-02
24,27,0,-0.157801E+00,0.200527E-01,0.154169E-01
25,27,0,-0.191026E+00,0.000000E+00,0.691503E-01
26,27,0,-0.199173E+00,0.931309E-01,0.401397E-01
27,27,0,-0.211972E+00,0.000000E+00,0.347383E-01
0,0,1,-0.327006E+00,0.000000E+00,0.101135E+00
1,0,1,-0.542591E+00,0.000000E+00,0.528982E-01
2,0,1,-0.864199E+00,0.000000E+00,0.334853E-01
3,0,1,-0.114636E+01,0.000000E+00,0.341522E-01
4,0,1,-0.125819E+01,0.000000E+00,0.352362E-01
5,0,1,-0.127348E+01,0.000000E+00,0.327087E-01
6,0,1,-0.121429E+01,0.000000E+00,0.350576E-01
7,0,1,-0.992667E+00,0.000000E+00,0.325162E-01
8,0,1,-0.663935E+00,0.000000E+00,0.402795E-01
9,0,1,-0.386412E+00,0.000000E+00,0.124858E-02
10,0,1,-0.285930E+00,0.000000E+00,0.301497E-01
11,0,1,-0.302181E+00,0.620555E-01,0.757911E-01
12,0,1,-0.380747E+00,0.469549E-01,0.117283E+00
13,0,1,-0.418312E+00,0.106797E+00,0.993172E-01
14,0,1,-0.462897E+00,0.751046E-01,0.813834E-01
15,0,1,-0.466509E+00,0.780431E-01,0.781162E-01
16,0,1,-0.431550E+00,0.101493E+00,0.796692E-01
17,0,1,-0.381782E+00,0.710227E-01,0.113017E+00
18,0,1,-0.305048E+00,0.655056E-01,0.121387E+00
19,0,1,-0.258677E+00,0.000000E+00,0.182666E-02
20,0,1,-0.191281E+00,0.273672E-01,0.851100E-01
21,0,1,-0.166714E+00,0.000000E+00,0.997421E-02
22,0,1,-0.158866E+00,0.000000E+00,0.141943E-01
23,0,1,-0.155515E+00,0.000000E+00,0.924841E-02
24,0,1,-0.169679E+00,0.000000E+00,0.537042E-01
25,0,1,-0.177711E+00,0.000000E+00,0.147140E-01
26,0,1,-0.196755E+00,0.000000E+00,0.298129E-01
27,0,1,-0.228068E+00,0.000000E+00,0.320790E-01
0,1,1,-0.439585E+00,0.000000E+00,0.831537E-01
1,1,1,-0.764850E+00,0.000000E+00,0.341757E-01
2,1,1,-0.109180E+01,0.000000E+00,0.335013E-01
3,1,1,-0.125819E+01,0.000000E+00,0.352362E-01
4,1,1,-0.128749E+01,0.195217E-01,0.199797E-01
5,1,1,-0.127339E+01,0.000000E+00,0.318449E-01
6,1,1,-0.115566E+01,0.000000E+00,0.343159E-01
7,1,1,-0.853179E+00,0.000000E+00,0.331587E-01
8,1,1,-0.511028E+00,0.000000E+00,0.717728E-01
9,1,1,-0.311459E+00,0.930188E-01,0.122324E-01
10,1,1,-0.248909E+00,0.729359E-01,0.358183E-01
11,1,1,-0.295063E+00,0.135482E+00,0.776032E-01
12,1,1,-0.330071E+00,0.702675E-01,0.113591E+00
13,1,1,-0.356826E+00,0.102234E+00,0.912724E-01
14,1,1,-0.379368E+00,0.115119E+00,0.111619E+00
15,1,1,-0.370303E+00,0.117208E+00,0.111566E+00
16,1,1,-0.332868E+00,0.884556E-01,0.124624E+00
17,1,1,-0.299919E+00,0.100094E+00,0.137988E+00
18,1,1,-0.231177E+00,0.424152E-01,0.633315E-01
19,1,1,-0.208614E+00,0.000000E+00,0.244654E-01
20,1,1,-0.173509E+00,0.958647E-01,0.213902E-01
21,1,1,-0.170336E+00,0.000000E+00,0.103336E-01
22,1,1,-0.177968E+00,0.000000E+00,0.263096E-01
23,1,1,-0.193764E+00,0.000000E+00,0.790574E-01
24,1,1,-0.200407E+00,0.000000E+00,0.324636E-01
25,1,1,-0.221879E+00,0.000000E+00,0.922183E-01
26,1,1,-0.222031E+00,0.000000E+00,0.265274E-01
27,1,1,-0.293941E+00,0.000000E+00,0.967546E-01
0,2,1,-0.673968E+00,0.000000E+00,0.408679E-01
1,2,1,-0.968000E+00,0.000000E+00,0.325816E-01
2,2,1,-0.115633E+01,0.000000E+00,0.344596E-01
3,2,1,-0.121161E+01,0.000000E+00,0.355600E-01
4,2,1,-0.115566E+01,0.000000E+00,0.343159E-01
5,2,1,-0.961139E+00,0.000000E+00,0.331811E-01
6,2,1,-0.668444E+00,0.000000E+00,0.391209E-01
7,2,1,-0.400047E+00,0.000000E+00,0.733388E-01
8,2,1,-0.257887E+00,0.619579E-01,0.401340E-01
9,2,1,-0.215360E+00,0.482415E-01,0.238449E-01
10,2,1,-0.213953E+00,0.303924E-01,0.287321E-01
11,2,1,-0.224611E+00,0.482990E-01,0.321041E-01
12,2,1,-0.234150E+00,0.362576E-01,0.566899E-01
13,2,1,-0.249717E+00,0.770213E-01,0.715742E-01
14,2,1,-0.244000E+00,0.434155E-01,0.867972E-02
15,2,1,-0.234715E+00,0.580176E-01,0.926759E-01
16,2,1,-0.208907E+00,0.293155E-01,0.614587E-01
17,2,1,-0.187374E+00,0.178762E-01,0.247896E-01
18,2,1,-0.177715E+00,0.224575E-01,0.160371E-01
19,2,1,-0.188835E+00,0.165973E-01,0.331270E-01
20,2,1,-0.219635E+00,0.892772E-01,0.609217E-01
21,2,1,-0.247609E+00,0.784943E-01,0.326282E-01
22,2,1,-0.285489E+00,0.111047E+00,0.658989E-01
23,2,1,-0.291762E+00,0.200034E-02,0.679638E-01
24,2,1,-0.313192E+00,0.599506E-01,0.220986E-02
25,2,1,-0.287731E+00,0.243312E-02,0.776587E-01
26,2,1,-0.297790E+00,0.130584E+00,0.415106E-01
27,2,1,-0.408230E+00,0.000000E+00,0.147817E-02
0,3,1,-0.589006E+00,0.000000E+00,0.510506E-01
1,3,1,-0.924525E+00,0.000000E+00,0.326848E-01
2,3,1,-0.118683E+01,0.000000E+00,0.345236E-01
3,3,1,-0.127359E+01,0.000000E+00,0.326693E-01
4,3,1,-0.127339E+01,0.000000E+00,0.318449E-01
5,3,1,-0.120219E+01,0.000000E+00,0.354980E-01
6,3,1,-0.960382E+00,0.000000E+00,0.332930E-01
7,3,1,-0.628209E+00,0.000000E+00,0.421922E-01
8,3,1,-0.362695E+00,0.000000E+00,0.109540E-02
9,3,1,-0.258987E+00,0.000000E+00,0.262842E-01
10,3,1,-0.251878E+00,0.862877E-01,0.373107E-01
11,3,1,-0.275435E+00,0.000000E+00,0.521080E-01
12,3,1,-0.290062E+00,0.136955E-01,0.327565E-02
13,3,1,-0.311014E+00,0.119373E+00,0.530590E-02
14,3,1,-0.314809E+00,0.107225E+00,0.100895E+00
15,3,1,-0.290962E+00,0.191471E-02,0.120299E+00
16,3,1,-0.279925E+00,0.000000E+00,0.212147E-02
17,3,1,-0.226368E+00,0.602897E-01,0.931562E-01
18,3,1,-0.209538E+00,0.000000E+00,0.246557E-01
19,3,1,-0.190988E+00,0.000000E+00,0.135920E-01
20,3,1,-0.195533E+00,0.000000E+00,0.298229E-01
21,3,1,-0.205241E+00,0.000000E+00,0.383908E-01
22,3,1,-0.213915E+00,0.563392E-01,0.641820E-01
23,3,1,-0.244160E+00,0.000000E+00,0.903184E-01
24,3,1,-0.254423E+00,0.119448E+00,0.591193E-01
25,3,1,-0.257487E+00,0.000000E+00,0.629600E-01
26,3,1,-0.264216E+00,0.676428E-01,0.334299E-01
27,3,1,-0.352726E+00,0.000000E+00,0.114405E-02
0,4,1,-0.719871E+00,0.000000E+00,0.365920E-01
1,4,1,-0.102339E+01,0.000000E+00,0.329218E-01
2,4,1,-0.120557E+01,0.000000E+00,0.353744E-01
