x,y,z,water,no3,na
4.032258,1.935484,0.000000,18.28356042,0.00345405,-0.00029054
4.193548,1.935484,0.000000,18.66217249,0.00353092,-0.00029917
4.354839,1.935484,0.000000,18.88155144,0.00370724,-0.00030556
4.516129,1.935484,0.000000,18.96459401,0.00350524,-0.00031855
4.677419,1.935484,0.000000,19.16072275,0.00360087,-0.00031997
4.838710,1.935484,0.000000,18.69670840,0.00343221,-0.00032073
5.000000,1.935484,0.000000,16.85906546,0.00294257,-0.00042459
0.000000,2.096774,0.000000,18.27629083,0.00331499,-0.00024189
0.161290,2.096774,0.000000,18.31622893,0.00334876,-0.00017773
0.322581,2.096774,0.000000,18.29343087,0.00345795,-0.00018102
0.483871,2.096774,0.000000,18.28007974,0.00338812,-0.00018667
0.645161,2.096774,0.000000,18.14227330,0.00340045,-0.00019079
0.806452,2.096774,0.000000,18.20453633,0.00341748,-0.00019466
0.967742,2.096774,0.000000,18.63799325,0.00350409,-0.00020307
1.129032,2.096774,0.000000,18.88155144,0.00368653,-0.00020964
1.290323,2.096774,0.000000,18.96459401,0.00348610,-0.00022081
1.451613,2.096774,0.000000,19.16072275,0.00360081,-0.00022313
1.612903,2.096774,0.000000,18.69670840,0.00355383,-0.00022506
1.774194,2.096774,0.000000,18.64222700,0.00358596,-0.00022890
1.935484,2.096774,0.000000,18.40445178,0.00344073,-0.00023324
2.096774,2.096774,0.000000,18.31946046,0.00344867,-0.00023831
2.258065,2.096774,0.000000,18.28356042,0.00344417,-0.00024174
2.419355,2.096774,0.000000,18.66217249,0.00352096,-0.00025046
2.580645,2.096774,0.000000,18.88155144,0.00369699,-0.00025742
2.741935,2.096774,0.000000,18.96459401,0.00349574,-0.00027011
2.903226,2.096774,0.000000,19.16072275,0.00361079,-0.00027186
3.064516,2.096774,0.000000,18.69670840,0.00356368,-0.00027311
3.225806,2.096774,0.000000,18.64222700,0.00359590,-0.00027659
3.387097,2.096774,0.000000,18.40445178,0.00345024,-0.00028061
3.548387,2.096774,0.000000,18.31946046,0.00345816,-0.00028545
3.709677,2.096774,0.000000,18.28356042,0.00345359,-0.00028822
3.870968,2.096774,0.000000,18.66217249,0.00353052,-0.00029720
4.032258,2.096774,0.000000,18.88155144,0.00370691,-0.00030398
4.193548,2.096774,0.000000,18.96459401,0.00350502,-0.00031737
4.354839,2.096774,0.000000,19.16072275,0.00362022,-0.00031779
4.516129,2.096774,0.000000,18.69670840,0.00357284,-0.00031756
4.677419,2.096774,0.000000,18.64222700,0.00357702,-0.00032139
4.838710,2.096774,0.000000,18.40445178,0.00335000,-0.00032579
5.000000,2.096774,0.000000,16.82123297,0.00293948,-0.00043528
0.000000,2.258065,0.000000,18.02640763,0.00335773,-0.00024318
0.161290,2.258065,0.000000,18.09514928,0.00327346,-0.00017963
0.322581,2.258065,0.000000,17.99642321,0.00335619,-0.00018361
0.483871,2.258065,0.000000,18.16426816,0.00340215,-0.00018842
0.645161,2.258065,0.000000,18.47786056,0.00345476,-0.00019601
0.806452,2.258065,0.000000,18.81615599,0.00366955,-0.00020306
0.967742,2.258065,0.000000,18.95857939,0.00348231,-0.00021452
1.129032,2.258065,0.000000,19.16072275,0.00359946,-0.00021700
1.290323,2.258065,0.000000,18.69670840,0.00355261,-0.00021910
1.451613,2.258065,0.000000,18.64222700,0.00358475,-0.00022306
1.612903,2.258065,0.000000,18.40445178,0.00343958,-0.00022752
1.774194,2.258065,0.000000,18.31946046,0.00344754,-0.00023272
1.935484,2.258065,0.000000,18.28356042,0.00344307,-0.00023632
2.096774,2.258065,0.000000,18.66217249,0.00351987,-0.00024512
2.258065,2.258065,0.000000,18.88155144,0.00369588,-0.00025222
2.419355,2.258065,0.000000,18.96459401,0.00349473,-0.00026496
2.580645,2.258065,0.000000,19.16072275,0.00360979,-0.00026700
2.741935,2.258065,0.000000,18.69670840,0.00356275,-0.00026856
2.903226,2.258065,0.000000,18.64222700,0.00359501,-0.00027233
3.064516,2.258065,0.000000,18.40445178,0.00344944,-0.00027664
3.225806,2.258065,0.000000,18.31946046,0.00345742,-0.00028177
3.387097,2.258065,0.000000,18.28356042,0.00345291,-0.00028489
3.548387,2.258065,0.000000,18.66217249,0.00352989,-0.00029417
3.709677,2.258065,0.000000,18.88155144,0.00370634,-0.00030130
3.870968,2.258065,0.000000,18.96459401,0.00350455,-0.00031502
4.032258,2.258065,0.000000,19.16072275,0.00361982,-0.00031589
4.193548,2.258065,0.000000,18.69670840,0.00357254,-0.00031613
4.354839,2.258065,0.000000,18.64222700,0.00360473,-0.00031891
4.516129,2.258065,0.000000,18.40445178,0.00345862,-0.00032225
4.677419,2.258065,0.000000,18.31946046,0.00344180,-0.00032802
4.838710,2.258065,0.000000,18.28356042,0.00332938,-0.00033139
5.000000,2.258065,0.000000,16.79696188,0.00294017,-0.00044585
0.000000,2.419355,0.000000,17.80123439,0.00324327,-0.00024711
0.161290,2.419355,0.000000,18.02398699,0.00330950,-0.00018179
0.322581,2.419355,0.000000,18.31128228,0.00339224,-0.00018856
0.483871,2.419355,0.000000,18.70723498,0.00363365,-0.00019600
0.645161,2.419355,0.000000,18.74087851,0.00345143,-0.00020518
0.806452,2.419355,0.000000,19.01351929,0.00355750,-0.00020955
0.967742,2.419355,0.000000,18.69181004,0.00354814,-0.00021268
1.129032,2.419355,0.000000,18.64222700,0.00358335,-0.00021674
1.290323,2.419355,0.000000,18.40445178,0.00343834,-0.00022129
1.451613,2.419355,0.000000,18.31946046,0.00344631,-0.00022658
1.612903,2.419355,0.000000,18.28356042,0.00344186,-0.00023032
1.774194,2.419355,0.000000,18.66217249,0.00351866,-0.00023915
1.935484,2.419355,0.000000,18.88155144,0.00369463,-0.00024635
2.096774,2.419355,0.000000,18.96459401,0.00349358,-0.00025908
2.258065,2.419355,0.000000,19.16072275,0.00360864,-0.00026138
2.419355,2.419355,0.000000,18.69670840,0.00356165,-0.00026321
2.580645,2.419355,0.000000,18.64222700,0.00359394,-0.00026722
2.741935,2.419355,0.000000,18.40445178,0.00344847,-0.00027179
2.903226,2.419355,0.000000,18.31946046,0.00345649,-0.00027718
3.064516,2.419355,0.000000,18.28356042,0.00345204,-0.00028061
3.225806,2.419355,0.000000,18.66217249,0.00352907,-0.00029013
3.387097,2.419355,0.000000,18.88155144,0.00370554,-0.00029756
3.548387,2.419355,0.000000,18.96459401,0.00350387,-0.00031154
3.709677,2.419355,0.000000,19.16072275,0.00361920,-0.00031284
3.870968,2.419355,0.000000,18.69670840,0.00357201,-0.00031352
4.032258,2.419355,0.000000,18.64222700,0.00360428,-0.00031674
4.193548,2.419355,0.000000,18.40445178,0.00345828,-0.00032053
4.354839,2.419355,0.000000,18.31946046,0.00346618,-0.00032519
4.516129,2.419355,0.000000,18.28356042,0.00346157,-0.00032745
4.677419,2.419355,0.000000,18.66217249,0.00351828,-0.00033838
4.838710,2.419355,0.000000,18.88155144,0.00348743,-0.00034681
5.000000,2.419355,0.000000,16.90637219,0.00293686,-0.00046166
0.000000,2.580645,0.000000,18.13064818,0.00330464,-0.00025399
0.161290,2.580645,0.000000,18.52730532,0.00348125,-0.00018893
0.322581,2.580645,0.000000,18.58174672,0.00339908,-0.00019735
0.483871,2.580645,0.000000,18.98351422,0.00354313,-0.00020257
0.645161,2.580645,0.000000,18.50473106,0.00350806,-0.00020453
0.806452,2.580645,0.000000,18.48216133,0.00353750,-0.00020857
0.967742,2.580645,0.000000,18.36559002,0.00342533,-0.00021439
1.129032,2.580645,0.000000,18.31946046,0.00344450,-0.00021997
1.290323,2.580645,0.000000,18.28356042,0.00344055,-0.00022382
1.451613,2.580645,0.000000,18.66217249,0.00351733,-0.00023263
1.612903,2.580645,0.000000,18.88155144,0.00369326,-0.00023988
1.774194,2.580645,0.000000,18.96459401,0.00349230,-0.00025254
1.935484,2.580645,0.000000,19.16072275,0.00360734,-0.00025506
2.096774,2.580645,0.000000,18.69670840,0.00356041,-0.00025713
2.258065,2.580645,0.000000,18.64222700,0.00359272,-0.00026135
2.419355,2.580645,0.000000,18.40445178,0.00344733,-0.00026613
2.580645,2.580645,0.000000,18.31946046,0.00345539,-0.00027174
2.741935,2.580645,0.000000,18.28356042,0.00345100,-0.00027544
2.903226,2.580645,0.000000,18.66217249,0.00352805,-0.00028515
3.064516,2.580645,0.000000,18.88155144,0.00370453,-0.00029283
3.225806,2.580645,0.000000,18.96459401,0.00350297,-0.00030698
3.387097,2.580645,0.000000,19.16072275,0.00361834,-0.00030869
3.548387,2.580645,0.000000,18.69670840,0.00357123,-0.00030979
3.709677,2.580645,0.000000,18.64222700,0.00360358,-0.00031341
3.870968,2.580645,0.000000,18.40445178,0.00345769,-0.00031761
4.032258,2.580645,0.000000,18.31946046,0.00346567,-0.00032270
4.193548,2.580645,0.000000,18.28356042,0.00346116,-0.00032543
4.354839,2.580645,0.000000,18.66217249,0.00353828,-0.00033514
4.516129,2.580645,0.000000,18.88155144,0.00371512,-0.00034232
4.677419,2.580645,0.000000,18.96459401,0.00348429,-0.00035870
4.838710,2.580645,0.000000,19.16072275,0.00350148,-0.00036047
5.000000,2.580645,0.000000,16.87123947,0.00296145,-0.00047060
0.000000,2.741935,0.000000,18.24890736,0.00329894,-0.00026328
0.161290,2.741935,0.000000,18.73383819,0.00335314,-0.00019410
0.322581,2.741935,0.000000,18.32610349,0.00344571,-0.00019633
0.483871,2.741935,0.000000,18.45649084,0.00352623,-0.00020143
0.645161,2.741935,0.000000,18.28993481,0.00339671,-0.00020696
0.806452,2.741935,0.000000,18.16580944,0.00341155,-0.00021176
0.967742,2.741935,0.000000,18.26728832,0.00343252,-0.00021681
1.129032,2.741935,0.000000,18.66217249,0.00351562,-0.00022563
1.290323,2.741935,0.000000,18.88155144,0.00369177,-0.00023289
1.451613,2.741935,0.000000,18.96459401,0.00349091,-0.00024543
1.612903,2.741935,0.000000,19.16072275,0.00360592,-0.00024813
1.774194,2.741935,0.000000,18.69670840,0.00355903,-0.00025041
1.935484,2.741935,0.000000,18.64222700,0.00359135,-0.00025480
2.096774,2.741935,0.000000,18.40445178,0.00344605,-0.00025975
2.258065,2.741935,0.000000,18.31946046,0.00345414,-0.00026552
2.419355,2.741935,0.000000,18.28356042,0.00344978,-0.00026945
2.580645,2.741935,0.000000,18.66217249,0.00352685,-0.00027929
2.741935,2.741935,0.000000,18.88155144,0.00370333,-0.00028717
2.903226,2.741935,0.000000,18.96459401,0.00350188,-0.00030143
3.064516,2.741935,0.000000,19.16072275,0.00361728,-0.00030350
3.225806,2.741935,0.000000,18.69670840,0.00357024,-0.00030499
3.387097,2.741935,0.000000,18.64222700,0.00360265,-0.00030897
3.548387,2.741935,0.000000,18.40445178,0.00345687,-0.00031355
3.709677,2.741935,0.000000,18.31946046,0.00346493,-0.00031902
3.870968,2.741935,0.000000,18.28356042,0.00346050,-0.00032218
4.032258,2.741935,0.000000,18.66217249,0.00353769,-0.00033229
4.193548,2.741935,0.000000,18.88155144,0.00371460,-0.00033992
4.354839,2.741935,0.000000,18.96459401,0.00351239,-0.00035492
4.516129,2.741935,0.000000,19.16072275,0.00362798,-0.00035542
4.677419,2.741935,0.000000,18.69670840,0.00355384,-0.00035703
4.838710,2.741935,0.000000,18.64222700,0.00347275,-0.00036150
5.000000,2.741935,0.000000,16.86125464,0.00295787,-0.00048210
0.000000,2.903226,0.000000,18.07665565,0.00330847,-0.00026334
0.161290,2.903226,0.000000,18.25653931,0.00338883,-0.00019367
0.322581,2.903226,0.000000,18.12359338,0.00334480,-0.00019823
0.483871,2.903226,0.000000,18.10568657,0.00339126,-0.00020411
0.645161,2.903226,0.000000,18.19282091,0.00341487,-0.00020870
0.806452,2.903226,0.000000,18.48372268,0.00346172,-0.00021707
0.967742,2.903226,0.000000,18.86940034,0.00368455,-0.00022541
1.129032,2.903226,0.000000,18.96459401,0.00348922,-0.00023783
1.290323,2.903226,0.000000,19.16072275,0.00360440,-0.00024068
1.451613,2.903226,0.000000,18.69670840,0.00355754,-0.00024313
1.612903,2.903226,0.000000,18.64222700,0.00358986,-0.00024764
1.774194,2.903226,0.000000,18.40445178,0.00344464,-0.00025272
1.935484,2.903226,0.000000,18.31946046,0.00345275,-0.00025862
2.096774,2.903226,0.000000,18.28356042,0.00344843,-0.00026274
2.258065,2.903226,0.000000,18.66217249,0.00352549,-0.00027265
2.419355,2.903226,0.000000,18.88155144,0.00370194,-0.00028067
2.580645,2.903226,0.000000,18.96459401,0.00350061,-0.00029497
2.741935,2.903226,0.000000,19.16072275,0.00361602,-0.00029735
2.903226,2.903226,0.000000,18.69670840,0.00356905,-0.00029919
3.064516,2.903226,0.000000,18.64222700,0.00360151,-0.00030350
3.225806,2.903226,0.000000,18.40445178,0.00345583,-0.00030840
3.387097,2.903226,0.000000,18.31946046,0.00346396,-0.00031422
3.548387,2.903226,0.000000,18.28356042,0.00345960,-0.00031777
3.709677,2.903226,0.000000,18.66217249,0.00353686,-0.00032820
3.870968,2.903226,0.000000,18.88155144,0.00371381,-0.00033623
4.032258,2.903226,0.000000,18.96459401,0.00351173,-0.00035159
4.193548,2.903226,0.000000,19.16072275,0.00362740,-0.00035261
4.354839,2.903226,0.000000,18.69670840,0.00358012,-0.00035292
4.516129,2.903226,0.000000,18.64222700,0.00361253,-0.00035604
4.677419,2.903226,0.000000,18.40445178,0.00344501,-0.00036169
4.838710,2.903226,0.000000,18.31946046,0.00335041,-0.00036834
5.000000,2.903226,0.000000,16.82515758,0.00293697,-0.00049359
0.000000,3.064516,0.000000,17.87570219,0.00323954,-0.00026575
0.161290,3.064516,0.000000,17.98551093,0.00328648,-0.00019611
0.322581,3.064516,0.000000,18.04206156,0.00336674,-0.00020020
0.483871,3.064516,0.000000,18.46665636,0.00345166,-0.00020933
0.645161,3.064516,0.000000,18.72599471,0.00364526,-0.00021665
0.806452,3.064516,0.000000,18.74578972,0.00345796,-0.00022685
0.967742,3.064516,0.000000,19.06891041,0.00357613,-0.00023218
1.129032,3.064516,0.000000,18.69670840,0.00355482,-0.00023538
1.290323,3.064516,0.000000,18.64222700,0.00358826,-0.00023998
1.451613,3.064516,0.000000,18.40445178,0.00344312,-0.00024514
1.612903,3.064516,0.000000,18.31946046,0.00345124,-0.00025112
1.774194,3.064516,0.000000,18.28356042,0.00344694,-0.00025539
1.935484,3.064516,0.000000,18.66217249,0.00352399,-0.00026531
2.096774,3.064516,0.000000,18.88155144,0.00370040,-0.00027342
2.258065,3.064516,0.000000,18.96459401,0.00349918,-0.00028768
2.419355,3.064516,0.000000,19.16072275,0.00361458,-0.00029035
2.580645,3.064516,0.000000,18.69670840,0.00356767,-0.00029250
2.741935,3.064516,0.000000,18.64222700,0.00360017,-0.00029707
2.903226,3.064516,0.000000,18.40445178,0.00345459,-0.00030226
3.064516,3.064516,0.000000,18.31946046,0.00346278,-0.00030836
3.225806,3.064516,0.000000,18.28356042,0.00345848,-0.00031227
3.387097,3.064516,0.000000,18.66217249,0.00353578,-0.00032296
3.548387,3.064516,0.000000,18.88155144,0.00371276,-0.00033131
3.709677,3.064516,0.000000,18.96459401,0.00351082,-0.00034695
3.870968,3.064516,0.000000,19.16072275,0.00362654,-0.00034847
4.032258,3.064516,0.000000,18.69670840,0.00357937,-0.00034929
4.193548,3.064516,0.000000,18.64222700,0.00361187,-0.00035292
4.354839,3.064516,0.000000,18.40445178,0.00346566,-0.00035717
4.516129,3.064516,0.000000,18.31946046,0.00347372,-0.00036238
4.677419,3.064516,0.000000,18.28356042,0.00343979,-0.00036690
4.838710,3.064516,0.000000,18.66217249,0.00342436,-0.00037932
5.000000,3.064516,0.000000,16.80777664,0.00294221,-0.00050499
0.000000,3.225806,0.000000,17.83553367,0.00328265,-0.00026842
0.161290,3.225806,0.000000,18.29955161,0.00334322,-0.00020088
0.322581,3.225806,0.000000,18.53961485,0.00356307,-0.00020766
0.483871,3.225806,0.000000,18.72887262,0.00344929,-0.00021855
0.645161,3.225806,0.000000,18.99612684,0.00355317,-0.00022349
0.806452,3.225806,0.000000,18.54388725,0.00352429,-0.00022597
0.967742,3.225806,0.000000,18.62517418,0.00357947,-0.00023182
1.129032,3.225806,0.000000,18.40445178,0.00344123,-0.00023711
1.290323,3.225806,0.000000,18.31946046,0.00344963,-0.00024313
1.451613,3.225806,0.000000,18.28356042,0.00344534,-0.00024750
1.612903,3.225806,0.000000,18.66217249,0.00352237,-0.00025737
1.774194,3.225806,0.000000,18.88155144,0.00369872,-0.00026552
1.935484,3.225806,0.000000,18.96459401,0.00349761,-0.00027967
2.096774,3.225806,0.000000,19.16072275,0.00361299,-0.00028258
2.258065,3.225806,0.000000,18.69670840,0.00356613,-0.00028499
2.419355,3.225806,0.000000,18.64222700,0.00359865,-0.00028979
2.580645,3.225806,0.000000,18.40445178,0.00345318,-0.00029521
2.741935,3.225806,0.000000,18.31946046,0.00346141,-0.00030154
2.903226,3.225806,0.000000,18.28356042,0.00345715,-0.00030575
3.064516,3.225806,0.000000,18.66217249,0.00353449,-0.00031663
3.225806,3.225806,0.000000,18.88155144,0.00371147,-0.00032526
3.387097,3.225806,0.000000,18.96459401,0.00350967,-0.00034108
3.548387,3.225806,0.000000,19.16072275,0.00362543,-0.00034305
3.709677,3.225806,0.000000,18.69670840,0.00357835,-0.00034436
3.870968,3.225806,0.000000,18.64222700,0.00361093,-0.00034845
4.032258,3.225806,0.000000,18.40445178,0.00346486,-0.00035317
4.193548,3.225806,0.000000,18.31946046,0.00347301,-0.00035887
4.354839,3.225806,0.000000,18.28356042,0.00346859,-0.00036194
4.516129,3.225806,0.000000,18.66217249,0.00354602,-0.00037275
4.677419,3.225806,0.000000,18.88155144,0.00369416,-0.00038287
4.838710,3.225806,0.000000,18.96459401,0.00336104,-0.00040137
5.000000,3.225806,0.000000,17.12270738,0.00302539,-0.00052203
0.000000,3.387097,0.000000,18.33486628,0.00343867,-0.00027820
0.161290,3.387097,0.000000,18.54205022,0.00332993,-0.00020957
0.322581,3.387097,0.000000,18.75626642,0.00348689,-0.00021304
0.483871,3.387097,0.000000,18.46519909,0.00349678,-0.00021713
0.645161,3.387097,0.000000,18.47858703,0.00353808,-0.00022192
0.806452,3.387097,0.000000,18.30622708,0.00340770,-0.00022807
0.967742,3.387097,0.000000,18.31591763,0.00344591,-0.00023470
1.129032,3.387097,0.000000,18.28356042,0.00344359,-0.00023917
1.290323,3.387097,0.000000,18.66217249,0.00352064,-0.00024894
1.451613,3.387097,0.000000,18.88155144,0.00369692,-0.00025707
1.612903,3.387097,0.000000,18.96459401,0.00349592,-0.00027104
1.774194,3.387097,0.000000,19.16072275,0.00361126,-0.00027415
1.935484,3.387097,0.000000,18.69670840,0.00356444,-0.00027679
2.096774,3.387097,0.000000,18.64222700,0.00359697,-0.00028176
2.258065,3.387097,0.000000,18.40445178,0.00345159,-0.00028736
2.419355,3.387097,0.000000,18.31946046,0.00345985,-0.00029387
2.580645,3.387097,0.000000,18.28356042,0.00345564,-0.00029833
2.741935,3.387097,0.000000,18.66217249,0.00353299,-0.00030933
2.903226,3.387097,0.000000,18.88155144,0.00370994,-0.00031817
3.064516,3.387097,0.000000,18.96459401,0.00350829,-0.00033408
3.225806,3.387097,0.000000,19.16072275,0.00362406,-0.00033646
3.387097,3.387097,0.000000,18.69670840,0.00357708,-0.00033821
3.548387,3.387097,0.000000,18.64222700,0.00360972,-0.00034270
3.709677,3.387097,0.000000,18.40445178,0.00346378,-0.00034785
3.870968,3.387097,0.000000,18.31946046,0.00347201,-0.00035399
4.032258,3.387097,0.000000,18.28356042,0.00346769,-0.00035755
4.193548,3.387097,0.000000,18.66217249,0.00354520,-0.00036880
4.354839,3.387097,0.000000,18.88155144,0.00372260,-0.00037730
4.516129,3.387097,0.000000,18.96459401,0.00352010,-0.00039397
4.677419,3.387097,0.000000,19.16072275,0.00361248,-0.00039677
4.838710,3.387097,0.000000,18.69670840,0.00343979,-0.00039874
5.000000,3.387097,0.000000,16.85906546,0.00294706,-0.00052985
0.000000,3.548387,0.000000,18.27629083,0.00331780,-0.00028302
0.161290,3.548387,0.000000,18.31622893,0.00335325,-0.00020810
0.322581,3.548387,0.000000,18.29343087,0.00346429,-0.00021226
0.483871,3.548387,0.000000,18.28007974,0.00339459,-0.00021930
0.645161,3.548387,0.000000,18.14227330,0.00340719,-0.00022456
0.806452,3.548387,0.000000,18.20453633,0.00342452,-0.00022955
0.967742,3.548387,0.000000,18.63799325,0.00351159,-0.00023993
1.129032,3.548387,0.000000,18.88155144,0.00369472,-0.00024817
1.290323,3.548387,0.000000,18.96459401,0.00349413,-0.00026191
1.451613,3.548387,0.000000,19.16072275,0.00360942,-0.00026517
1.612903,3.548387,0.000000,18.69670840,0.00356264,-0.00026800
1.774194,3.548387,0.000000,18.64222700,0.00359517,-0.00027309
1.935484,3.548387,0.000000,18.40445178,0.00344988,-0.00027882
2.096774,3.548387,0.000000,18.31946046,0.00345816,-0.00028545
2.258065,3.548387,0.000000,18.28356042,0.00345398,-0.00029011
2.419355,3.548387,0.000000,18.66217249,0.00353133,-0.00030117
2.580645,3.548387,0.000000,18.88155144,0.00370823,-0.00031014
2.741935,3.548387,0.000000,18.96459401,0.00350672,-0.00032605
2.903226,3.548387,0.000000,19.16072275,0.00362249,-0.00032880
3.064516,3.548387,0.000000,18.69670840,0.00357559,-0.00033094
3.225806,3.548387,0.000000,18.64222700,0.00360828,-0.00033579
3.387097,3.548387,0.000000,18.40445178,0.00346247,-0.00034131
