,x,y,z,value
358,0.333333,0.190476,0.000000,0.368459
359,0.357143,0.190476,0.000000,0.362832
360,0.380952,0.190476,0.000000,0.357309
361,0.404762,0.190476,0.000000,0.351951
362,0.428571,0.190476,0.000000,0.346998
363,0.452381,0.190476,0.000000,0.342932
364,0.476190,0.190476,0.000000,0.340408
365,0.500000,0.190476,0.000000,0.340064
366,0.523810,0.190476,0.000000,0.342250
367,0.547619,0.190476,0.000000,0.346838
368,0.571429,0.190476,0.000000,0.353213
369,0.595238,0.190476,0.000000,0.360509
370,0.619048,0.190476,0.000000,0.367975
371,0.642857,0.190476,0.000000,0.375310
372,0.666667,0.190476,0.000000,0.382778
373,0.690476,0.190476,0.000000,0.391028
374,0.714286,0.190476,0.000000,0.400665
375,0.738095,0.190476,0.000000,0.411800
376,0.761905,0.190476,0.000000,0.423792
377,0.785714,0.190476,0.000000,0.435361
378,0.809524,0.190476,0.000000,0.445032
379,0.833333,0.190476,0.000000,0.451750
380,0.857143,0.190476,0.000000,0.455354
381,0.880952,0.190476,0.000000,0.456693
382,0.904762,0.190476,0.000000,0.457289
383,0.928571,0.190476,0.000000,0.458687
384,0.952381,0.190476,0.000000,0.461763
385,0.976190,0.190476,0.000000,0.466300
386,1.000000,0.190476,0.000000,0.471031
387,0.000000,0.214286,0.000000,0.460985
388,0.023810,0.214286,0.000000,0.464216
389,0.047619,0.214286,0.000000,0.464830
390,0.071429,0.214286,0.000000,0.461705
391,0.095238,0.214286,0.000000,0.454490
392,0.119048,0.214286,0.000000,0.443661
393,0.142857,0.214286,0.000000,0.430327
394,0.166667,0.214286,0.000000,0.415898
395,0.190476,0.214286,0.000000,0.401743
396,0.214286,0.214286,0.000000,0.388941
397,0.238095,0.214286,0.000000,0.378150
398,0.261905,0.214286,0.000000,0.369585
399,0.285714,0.214286,0.000000,0.363059
400,0.309524,0.214286,0.000000,0.358067
401,0.333333,0.214286,0.000000,0.353916
402,0.357143,0.214286,0.000000,0.349900
403,0.380952,0.214286,0.000000,0.345511
404,0.404762,0.214286,0.000000,0.340637
405,0.428571,0.214286,0.000000,0.335654
406,0.452381,0.214286,0.000000,0.331361
407,0.476190,0.214286,0.000000,0.328740
408,0.500000,0.214286,0.000000,0.328608
409,0.523810,0.214286,0.000000,0.331301
410,0.547619,0.214286,0.000000,0.336533
411,0.571429,0.214286,0.000000,0.343497
412,0.595238,0.214286,0.000000,0.351200
413,0.619048,0.214286,0.000000,0.358870
414,0.642857,0.214286,0.000000,0.366264
415,0.666667,0.214286,0.000000,0.373723
416,0.690476,0.214286,0.000000,0.381928
417,0.714286,0.214286,0.000000,0.391476
418,0.738095,0.214286,0.000000,0.402458
419,0.761905,0.214286,0.000000,0.414257
420,0.785714,0.214286,0.000000,0.425677
421,0.809524,0.214286,0.000000,0.435361
422,0.833333,0.214286,0.000000,0.442324
423,0.857143,0.214286,0.000000,0.446365
424,0.880952,0.214286,0.000000,0.448163
425,0.904762,0.214286,0.000000,0.449008
426,0.928571,0.214286,0.000000,0.450269
427,0.952381,0.214286,0.000000,0.452827
428,0.976190,0.214286,0.000000,0.456695
429,1.000000,0.214286,0.000000,0.460985
430,0.000000,0.238095,0.000000,0.450790
431,0.023810,0.238095,0.000000,0.454022
432,0.047619,0.238095,0.000000,0.455412
433,0.071429,0.238095,0.000000,0.453735
434,0.095238,0.238095,0.000000,0.448173
435,0.119048,0.238095,0.000000,0.438546
436,0.142857,0.238095,0.000000,0.425388
437,0.166667,0.238095,0.000000,0.409866
438,0.190476,0.238095,0.000000,0.393564
439,0.214286,0.238095,0.000000,0.378150
440,0.238095,0.238095,0.000000,0.365019
441,0.261905,0.238095,0.000000,0.354979
442,0.285714,0.238095,0.000000,0.348085
443,0.309524,0.238095,0.000000,0.343671
444,0.333333,0.238095,0.000000,0.340599
445,0.357143,0.238095,0.000000,0.337663
446,0.380952,0.238095,0.000000,0.334015
447,0.404762,0.238095,0.000000,0.329469
448,0.428571,0.238095,0.000000,0.324561
449,0.452381,0.238095,0.000000,0.320346
450,0.476190,0.238095,0.000000,0.317991
451,0.500000,0.238095,0.000000,0.318334
452,0.523810,0.238095,0.000000,0.321577
453,0.547619,0.238095,0.000000,0.327233
454,0.571429,0.238095,0.000000,0.334362
455,0.595238,0.238095,0.000000,0.341960
456,0.619048,0.238095,0.000000,0.349368
457,0.642857,0.238095,0.000000,0.356489
458,0.666667,0.238095,0.000000,0.363751
459,0.690476,0.238095,0.000000,0.371816
460,0.714286,0.238095,0.000000,0.381181
461,0.738095,0.238095,0.000000,0.391853
462,0.761905,0.238095,0.000000,0.403229
463,0.785714,0.238095,0.000000,0.414257
464,0.809524,0.238095,0.000000,0.423792
465,0.833333,0.238095,0.000000,0.431013
466,0.857143,0.238095,0.000000,0.435712
467,0.880952,0.238095,0.000000,0.438360
468,0.904762,0.238095,0.000000,0.439916
469,0.928571,0.238095,0.000000,0.441450
470,0.952381,0.238095,0.000000,0.443751
471,0.976190,0.238095,0.000000,0.447022
472,1.000000,0.238095,0.000000,0.450790
473,0.000000,0.261905,0.000000,0.441432
474,0.023810,0.261905,0.000000,0.444529
475,0.047619,0.261905,0.000000,0.446323
476,0.071429,0.261905,0.000000,0.445590
477,0.095238,0.261905,0.000000,0.441237
478,0.119048,0.261905,0.000000,0.432636
479,0.142857,0.261905,0.000000,0.419895
480,0.166667,0.261905,0.000000,0.403970
481,0.190476,0.261905,0.000000,0.386529
482,0.214286,0.261905,0.000000,0.369585
483,0.238095,0.261905,0.000000,0.354979
484,0.261905,0.261905,0.000000,0.343881
485,0.285714,0.261905,0.000000,0.336492
486,0.309524,0.261905,0.000000,0.332055
487,0.333333,0.261905,0.000000,0.329199
488,0.357143,0.261905,0.000000,0.326491
489,0.380952,0.261905,0.000000,0.322973
490,0.404762,0.261905,0.000000,0.318511
491,0.428571,0.261905,0.000000,0.313789
492,0.452381,0.261905,0.000000,0.309987
493,0.476190,0.261905,0.000000,0.308282
494,0.500000,0.261905,0.000000,0.309370
495,0.523810,0.261905,0.000000,0.313224
496,0.547619,0.261905,0.000000,0.319156
497,0.571429,0.261905,0.000000,0.326145
498,0.595238,0.261905,0.000000,0.333276
499,0.619048,0.261905,0.000000,0.340083
500,0.642857,0.261905,0.000000,0.346672
501,0.666667,0.261905,0.000000,0.353572
502,0.690476,0.261905,0.000000,0.361412
503,0.714286,0.261905,0.000000,0.370563
504,0.738095,0.261905,0.000000,0.380914
505,0.761905,0.261905,0.000000,0.391853
506,0.785714,0.261905,0.000000,0.402458
507,0.809524,0.261905,0.000000,0.411800
508,0.833333,0.261905,0.000000,0.419238
509,0.857143,0.261905,0.000000,0.424597
510,0.880952,0.261905,0.000000,0.428182
511,0.904762,0.261905,0.000000,0.430643
512,0.928571,0.261905,0.000000,0.432747
513,0.952381,0.261905,0.000000,0.435127
514,0.976190,0.261905,0.000000,0.438079
515,1.000000,0.261905,0.000000,0.441432
516,0.000000,0.285714,0.000000,0.433567
517,0.023810,0.285714,0.000000,0.436421
518,0.047619,0.285714,0.000000,0.438109
519,0.071429,0.285714,0.000000,0.437522
520,0.095238,0.285714,0.000000,0.433554
521,0.119048,0.285714,0.000000,0.425464
522,0.142857,0.285714,0.000000,0.413198
523,0.166667,0.285714,0.000000,0.397572
524,0.190476,0.285714,0.000000,0.380186
525,0.214286,0.285714,0.000000,0.363059
526,0.238095,0.285714,0.000000,0.348085
527,0.261905,0.285714,0.000000,0.336492
528,0.285714,0.285714,0.000000,0.328518
529,0.309524,0.285714,0.000000,0.323431
530,0.333333,0.285714,0.000000,0.319903
531,0.357143,0.285714,0.000000,0.316581
532,0.380952,0.285714,0.000000,0.312635
533,0.404762,0.285714,0.000000,0.308060
534,0.428571,0.285714,0.000000,0.303617
535,0.452381,0.285714,0.000000,0.300459
536,0.476190,0.285714,0.000000,0.299610
537,0.500000,0.285714,0.000000,0.301531
538,0.523810,0.285714,0.000000,0.305956
539,0.547619,0.285714,0.000000,0.312046
540,0.571429,0.285714,0.000000,0.318769
541,0.595238,0.285714,0.000000,0.325333
542,0.619048,0.285714,0.000000,0.331472
543,0.642857,0.285714,0.000000,0.337472
544,0.666667,0.285714,0.000000,0.343955
545,0.690476,0.285714,0.000000,0.351528
546,0.714286,0.285714,0.000000,0.360467
547,0.738095,0.285714,0.000000,0.370563
548,0.761905,0.285714,0.000000,0.381181
549,0.785714,0.285714,0.000000,0.391476
550,0.809524,0.285714,0.000000,0.400665
551,0.833333,0.285714,0.000000,0.408249
552,0.857143,0.285714,0.000000,0.414104
553,0.880952,0.285714,0.000000,0.418460
554,0.904762,0.285714,0.000000,0.421778
555,0.928571,0.285714,0.000000,0.424599
556,0.952381,0.285714,0.000000,0.427388
557,0.976190,0.285714,0.000000,0.430401
558,1.000000,0.285714,0.000000,0.433567
559,0.000000,0.309524,0.000000,0.427354
560,0.023810,0.309524,0.000000,0.429891
561,0.047619,0.309524,0.000000,0.430996
562,0.071429,0.309524,0.000000,0.429760
563,0.095238,0.309524,0.000000,0.425325
564,0.119048,0.309524,0.000000,0.417160
565,0.142857,0.309524,0.000000,0.405311
566,0.166667,0.309524,0.000000,0.390536
567,0.190476,0.309524,0.000000,0.374218
568,0.214286,0.309524,0.000000,0.358067
569,0.238095,0.309524,0.000000,0.343671
570,0.261905,0.309524,0.000000,0.332055
571,0.285714,0.309524,0.000000,0.323431
572,0.309524,0.309524,0.000000,0.317229
573,0.333333,0.309524,0.000000,0.312415
574,0.357143,0.309524,0.000000,0.307970
575,0.380952,0.309524,0.000000,0.303329
576,0.404762,0.309524,0.000000,0.298611
577,0.428571,0.309524,0.000000,0.294531
578,0.452381,0.309524,0.000000,0.292059
579,0.476190,0.309524,0.000000,0.291972
580,0.500000,0.309524,0.000000,0.294506
581,0.523810,0.309524,0.000000,0.299254
582,0.547619,0.309524,0.000000,0.305344
583,0.571429,0.309524,0.000000,0.311807
584,0.595238,0.309524,0.000000,0.317966
585,0.619048,0.309524,0.000000,0.323671
586,0.642857,0.309524,0.000000,0.329289
587,0.666667,0.309524,0.000000,0.335469
588,0.690476,0.309524,0.000000,0.342802
589,0.714286,0.309524,0.000000,0.351528
590,0.738095,0.309524,0.000000,0.361412
591,0.761905,0.309524,0.000000,0.371816
592,0.785714,0.309524,0.000000,0.381928
593,0.809524,0.309524,0.000000,0.391028
594,0.833333,0.309524,0.000000,0.398685
595,0.857143,0.309524,0.000000,0.404830
596,0.880952,0.309524,0.000000,0.409699
597,0.904762,0.309524,0.000000,0.413704
598,0.928571,0.309524,0.000000,0.417272
599,0.952381,0.309524,0.000000,0.420716
600,0.976190,0.309524,0.000000,0.424136
601,1.000000,0.309524,0.000000,0.427354
602,0.000000,0.333333,0.000000,0.422469
603,0.023810,0.333333,0.000000,0.424651
604,0.047619,0.333333,0.000000,0.424875
605,0.071429,0.333333,0.000000,0.422476
606,0.095238,0.333333,0.000000,0.417002
607,0.119048,0.333333,0.000000,0.408342
608,0.142857,0.333333,0.000000,0.396811
609,0.166667,0.333333,0.000000,0.383159
610,0.190476,0.333333,0.000000,0.368459
611,0.214286,0.333333,0.000000,0.353917
612,0.238095,0.333333,0.000000,0.340599
613,0.261905,0.333333,0.000000,0.329200
614,0.285714,0.333333,0.000000,0.319903
615,0.309524,0.333333,0.000000,0.312415
616,0.333333,0.333333,0.000000,0.306159
617,0.357143,0.333333,0.000000,0.300567
618,0.380952,0.333333,0.000000,0.295358
619,0.404762,0.333333,0.000000,0.290675
620,0.428571,0.333333,0.000000,0.287039
621,0.452381,0.333333,0.000000,0.285118
622,0.476190,0.333333,0.000000,0.285423
623,0.500000,0.333333,0.000000,0.288065
624,0.523810,0.333333,0.000000,0.292669
625,0.547619,0.333333,0.000000,0.298501
626,0.571429,0.333333,0.000000,0.304741
627,0.595238,0.333333,0.000000,0.310796
628,0.619048,0.333333,0.000000,0.316502
629,0.642857,0.333333,0.000000,0.322145
630,0.666667,0.333333,0.000000,0.328285
631,0.690476,0.333333,0.000000,0.335469
632,0.714286,0.333333,0.000000,0.343955
633,0.738095,0.333333,0.000000,0.353572
